"X1","X2"
0.103517805509846,-0.091968147235358
0.0302467059538819,0.199672549603907
0.0661205460943728,0.314375748229777
0.157287852115547,-0.136841688549808
0.0999186906050093,-0.10502414352922
0.0945997492002849,-0.0759898512799122
0.210604676479209,-0.20909750011673
-0.115186805679921,0.127469244594703
-0.10190254978492,0.0955022276355469
0.0804807431050207,-0.102653295357862
-0.086669642288656,-0.0360972247371444
0.213217805959117,-0.212632479949558
0.0867420911578104,-0.200600488286465
0.145362001127414,-0.0805072006797238
0.0475369541748246,-0.0348590701166473
-0.0555515043053117,-0.127043155211838
-0.209964000212218,0.129567193944335
0.0527899844360167,0.0496655180968875
-0.35535245975006,0.215466063123184
0.232458557021903,-0.0896094594930883
0.0763848880607007,-0.0529353609960976
0.170489898433746,-0.144979339681534
0.0320573337142041,-0.0286824043301991
-0.27470374577389,-0.0282552585999597
-0.332881351617855,0.377884605116107
0.146680258551307,-0.131991958076686
-0.198541690038164,0.0423456819770339
-0.00898375429307601,0.326200354674391
-0.0819535760220519,0.0551560087413025
0.212407859361625,-0.000764604298694483
-0.196039261695891,-0.102515394945268
0.178661083481107,-0.166632719563009
0.175886974161084,-0.150695534575094
0.22102145931969,-0.22347816995298
0.014426486325833,0.038313605726239
0.16000959796683,0.0531897577982355
0.0550905053714301,0.140184160432759
0.170489898433746,-0.144979339681534
-0.134520029367895,0.275149033692008
0.189850179349399,-0.181933484506981
0.0128692747322326,0.115521109177225
0.00674418660890108,-0.0791815773601564
-0.0844552290268517,0.331005043637724
-0.438358451801451,0.0626070217388051
-0.1950951571186,-0.228253909511206
-0.187818609267525,0.233513616000481
0.20276835030354,-0.198697513728449
-0.0406860430210058,-0.0147144557003148
-0.00665293750112683,0.0165640346752387
0.215827057933362,-0.216205648409854
-0.110433424374991,0.169973463064755
0.0653378370646268,-0.0822112272114338
0.00721507193690383,0.0148008684780179
-0.354021620208149,-0.0233536602184803
-0.0561748914365672,0.152697523456134
0.0198499273331134,0.0576543259234196
-0.32900555679746,0.108906506353067
